score,genre,lyrics
1,리뷰,사이즈는 딱 맞아요 목조임도없고 팔길이도 딱 맞네요
1,리뷰,"평소 66사이즈입는데, 2사이즈 했어도 좋았을거같지만, 3사이즈도 편하고 넉넉하게 입기 나쁘지않은듯합니다~~"
1,리뷰,"어깨가 넓은데, 생각보다 어깨는 넉넉하게 잘 맞았어요!"
1,리뷰,품이 넉넉한데 소매까지 길어서 2사이즈를 샀어도 될 것 같다는 생각도 드네요.
1,리뷰,"사진에서 봤을 때는 팔 부분이 넉넉해보이지 않았는데, 입어보니 아주 남아돌아요!!"
1,리뷰,"사이즈는 2로 했다가, 품은 좀 넉넉한데 길이가 더 길고, 품도 더 넉넉했으면 좋겠다 싶어서 사이즈를 3으로 교환했습니다!"
1,리뷰,사이즈도 적당히 넉넉해요!!
1,리뷰,팔 통이 좀 커서 그 부분은 좀 줄일까 해요
1,리뷰,근데 제가 4번이 4엑스라지라는뜻도모르고 샀더니 완전히 낙낙해요
1,리뷰,너무 낙낙.. 그래도 헐렁한맛으로 츄리닝처럼 입을순있어요
1,리뷰,담부턴 줄자재서 잘시킬려고요 갑자기 살쪗더니 사이즈 미스가났네요 ..
1,리뷰,"키 170에 사이즈 77~88인데, 뭘사야할지 모르겠어서"
1,리뷰,핫핑 맞춤형 핏 사이즈 입력란에 키랑 몸무게 입력하니 3사이즈가 젤 첫번째로 나와서 3사이즈 샀어요!
1,리뷰,옷이 전체적으로 큰데 팔부분쪽이 좀 커요.
1,리뷰,사이즈도 잘 맞고 잊으니까 이쁘고 한데
1,리뷰,사이즈 선택 미스 입니다.
1,리뷰,큰사이즈로 주문 하면
1,리뷰,길이도 같이 길어지겠지 생각하고
1,리뷰,제 체형이 66반 정도 사이즈 인데
1,리뷰,너무 큰사이즈를 주문하니 핏도 안살고 멋도 안나고
1,리뷰,사이즈 교환 배송비 때문에 그냥 입어요~
1,리뷰,사이즈만 좀 작게 선택했다면
1,리뷰,크게 주문하지 말고 정사이즈나
1,리뷰,한사이즈 작게 주문하면 좋을것 같아요
1,리뷰,크게 입는걸 좋아해서 전 3사이즈 샀는데 상세표 보시고 구매하세요~
1,리뷰,리본이 싸구려 끈이 아니고 좋은 끈이고 크기도 넉넉하고 아주 이쁩니다!!
1,리뷰,너무 라인이 잡히는 블라우스는 오히려 부담스러울 수 있는데 품이 부한느낌없이 낙낙해서 오히려 체형커버도 해주고 슬림하게 느껴지는 것 같아요!
1,리뷰,가슴이 커서 고민했는데 공간이 넉넉해서 더 맘에 들었습니다.
1,리뷰,사이즈 고민하다가 한치수 크게 사게 되었는데 사이즈 잘못 선택해서 크네요ㅜㅜ
1,리뷰,배송도 빠르고 키170인데 총길이는 엉덩이 반정도 가려지는 길이이며.소매는 손등을 조금 가리는 길이네요 활동하는데 크게 불편한건 없어요
1,리뷰,잘맞아요~예쁘네요~
1,리뷰,사이즈는 잘맞았어요.
1,리뷰,인터넷 쇼핑으로는 옷도 거의 안 사고 혹시나 해서 사서 택배 받아보면 별로에 돈 버렸다는 생각들고 색깔 다르고 디자인 다르고 사이즈 안 맞고 쳐박아두고 안 입고 버리고 했는데 유일하게 모든 걸 대만족한 옷입니다.
1,리뷰,체격이커서 3으로했는데 좀 많이 커용ㅠ..ㅎ
1,리뷰,다음에 그냥 한사이즈 작게 다시 사려구요ㅎㅎ
1,리뷰,품과 팔이 여유있어서 한 사이즈 작게 샀어도 좋을것같습니다.
1,리뷰,한사이즈 작은걸 시켯으면 딱 맞았을거같구요.
1,리뷰,사이즈는 잘맞았어요.
1,리뷰,인터넷 쇼핑으로는 옷도 거의 안 사고 혹시나 해서 사서 택배 받아보면 별로에 돈 버렸다는 생각들고 색깔 다르고 디자인 다르고 사이즈 안 맞고 쳐박아두고 안 입고 버리고 했는데 유일하게 모든 걸 대만족한 옷입니다.
1,리뷰,체격이커서 3으로했는데 좀 많이 커용ㅠ..ㅎ
1,리뷰,다음에 그냥 한사이즈 작게 다시 사려구요ㅎㅎ
1,리뷰,품과 팔이 여유있어서 한 사이즈 작게 샀어도 좋을것같습니다.
1,리뷰,한사이즈 작은걸 시켯으면 딱 맞았을거같구요.
1,리뷰,출사 갈 때 입고 갔는데 일단 박시해서 편하고 생각보다 질도 좋았다 리본이 없으면 좀 심심했을텐데 리본이 신의 한수 기장이 약간 어정쩡한 감이 있지만 예쁘니 아주 만족합니다
1,리뷰,원래 2사이즈 보통 입는데 넉넉하게 나와서 1사이즈로 입었으니 참고하세용
1,리뷰,길이가조금짧은거 말고는
1,리뷰,아직 입어보지 않았는데 요즘 살이쪄서 넉넉한 사이즈로ㅈ구매했습니다.
1,리뷰,"생각보다 사이즈가 저한테는 크네유,, (키 156, 상체가 마른 체형입니다) 리본이 일체형이었으면 더 좋았을 것 같아요."
1,리뷰,사이즈를 2를 입어도 될 정도로 넉넉해요.
1,리뷰,"평소 95사이즈 입는데, 사이즈도 적당하고 만족합니당:) 다만 재질에 민감하신 분이라면 조금 안쪽면이 거칠게 느껴질 수 있을 것 같네요"
1,리뷰,"사이즈도 딱 맞구요, 재질도 약간 도톰하니 좋구요!!"
1,리뷰,88입는 저에게 딱 맞아요
1,리뷰,길이가 짧아서 엉덩이를 전혀 못가려줘요
1,리뷰,생각보다 짧긴한데 사이즈잘맞고 편해요
1,리뷰,사이즈 잘맞아요 ㅎㅎ
1,리뷰,소매나 기장은 제가 키가 있어서
1,리뷰,넉넉하진 않고 딱 맞네요 ㅎㅎ
1,리뷰,한사이즈 크게했더니 목도 할랑하고 어깨라인도 살짝 크게 떨어지는데 덩치가 커보이게 크지않아요.
1,리뷰,평소 99사이즈 입는데 이런 무늬있는 옷은 옷이 크면 더 부해보일까봐 3사이즈로 주문했어요~
1,리뷰,사이즈 괜찮은 것 같아요
1,리뷰,톡톡한 재질이 넉넉한 사이즈라 좋아요~
1,리뷰,사이즈엄청고민하다가 팔뚝때문에
1,리뷰,2사이즈했더니
1,리뷰,어벙벙하고 어깨가 커서
1,리뷰,바로 1사이즈로 교환했어요
1,리뷰,슴가없는 통통66이면 1사이즈 적극추천해드려요
1,리뷰,1사이즈도 타이트하게 나온게 아니라
1,리뷰,허리에 넣어서입는것도 정말 예뻐요
1,리뷰,2사이즈로 크게 입는거면
1,리뷰,크게 나온편이라 한사이즈 작게 주문해도 되지싶어요!
1,리뷰,기장은 골반정도로 떨어지고 키가 작고 팔다리도 짧은편인데 소매기장은 짧지도 길지도 않고 딱 적당합니다.
1,리뷰,사이즈도 넉넉하고
1,리뷰,몸무게가항상 들쭉날쭉인ㄷㅔ 셔츠는다행히잘맞아주네여
1,리뷰,3 샀었는데 넘 커서 2사이즈로 교환했어용! 77-88 입으시는분들은 2사이즈 하셔도 될것같아요 ㅎㅎ
1,리뷰,생각보다 넉넉하고 편해요.
1,리뷰,후기글에 77사이즈 입으면 3사이즈 너무 클커라는 후기에 2사이즈로 구매했는데 치마랑 입으면 딱 2사이즈가 단정하니 예쁜 느낌인데 바지랑 입어보니까 한 사이즈 크게 구매했어도 캐쥬얼한 느낌 나면서 예뻣겠다 싶어요~
1,리뷰,체크 완전 귀여워서 입고 싶었는데ㅠㅠㅜ 다른곳에는 맞는 사이즈 옷이 없어서 계속 찾다가 핫핑에서 겟또.. 전 리본 없이 입는데 쥬아영 ㅎㅎ 4샀다가 조곰 커서 3으로 바꿨어여!
1,리뷰,옷도 너무 이쁘게 잘맞아서 너무 너무 좋았어용
1,리뷰,사이즈도 그렇고 브라우스나 셔츠는 실패한적이 많은데
1,리뷰,항상 덩치도 있고 가슴이 좀있다보니 가슴둘레만보고 사는 타입인데 3사이즈샀는데 2사이즈 샀어도 딱 적당히 여유있게 맞앗을거같아요 3은 생각보다 너무 여유있어서 편하긴한데 사진찍을때 옷이뜨더라구요
1,리뷰,두번째사진은 놀러가서 찍은사진인데 친구가 밑에서 찍었나봐요 다리가 아주길게나왔어요 ㅋㅋㅋㅋㅋㅋㅋ
1,리뷰,♥? 핫핑에서 처음 주문하는거라 사실 걱정을 많이 했는데 모두 쓸떼없는 걱정이였어욥????사이즈는 약간 큰데 또 그게 핏이 예쁘게 떨어져서 오히려 여리여리 예쁜 거 같아서 교환 안하고 입으려구욥??제가 키도 크고 팔도 긴 편인데 기장과 팔길이도 모두 낙낙하니 예쁩니다??
1,리뷰,사이즈 잘 맞구요
1,리뷰,역시 이쁘게 잘 맞아요ㅠㅠㅠ????
1,리뷰,일단 사이즈가 있다는게 너무 감사하고요.
1,리뷰,길이도 너무 좋아요.
1,리뷰,제가 s사이즈인데 편안합니당.
1,리뷰,생각보다 허리통이랑 팔뚝이 커서 조금 줄이긴해야할것같은데 그래도 이뿌요!!!
1,리뷰,넉넉하니 좋았어요
1,리뷰,사이즈를 너무 크게 사서... 셔츠로 못입고 겉옷같이 입는 일인....‘?’ 그래도 진짜 너무 잘산거 같아요ㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠ
1,리뷰,빼고 입기도하려구요 사이즈는 잘 맞긴한데 키가커서 기장이 좀 짧네요
1,리뷰,그치만 원래 예상하고 치마나 바지에 넣어입을 생각으로 산거라 괜찮아요
1,리뷰,무튼 옷만 봤을때 사이즈도 넉넉하고 디자인도 깔끔단정함
1,리뷰,친구들이랑 우정사진 찍으려고 이옷을 샀는데 너무 이뿝니다!!다만 리본을 예쁘게 묶질못하니 조굼 아쉽긴하지만 사이즈도 잘맞고 색깔도 괜찮고 맘에듭니다ㅎㅎ
1,리뷰,어깨가 넓어서 어깨사이즈 맞추느라 사이즈 늘였는데 생각보다 엄청커서 놀랐어요ㅋㅋ
1,리뷰,인터넷쇼핑하면서 원사이즈사서 몸을 꾸역꾸역 맞춰입었었는데 핫핑 우연히 알게되서 처음시켜봤는데!!
1,리뷰,어깨가 넓어서 어깨사이즈 맞추느라 사이즈 늘였는데 생각보다 엄청커서 놀랐어요ㅋㅋ
1,리뷰,인터넷쇼핑하면서 원사이즈사서 몸을 꾸역꾸역 맞춰입었었는데 핫핑 우연히 알게되서 처음시켜봤는데!!
1,리뷰,사이즈는 정사이즈 시키시면될것같아요!!
1,리뷰,이뻐요 근데 소매부분이 너무 커서 단추를 타시 달던가 수선해야 할 것 같습니다.
1,리뷰,촉감도 부드럽고 다 좋은데 사이즈가 저한텐 커서 입었을때 부해 보여요 ㅠ 교환 너무 귀찮아서 그냥 입을려구여
1,리뷰,그리고 가슴이 커서 셔츠살때 좀 고민하면서샀는데 가슴쪽 벌어짐도없고
1,리뷰,사이즈 고민을 많이했어요
1,리뷰,2번살까 3번살까 고민하다가 3번사이즈 샀는데 많이크네용 그래도 하의에 넣어서 입을거라서 나쁘진않아요!
1,리뷰,사이즈크게사도 그렇게 커보이거나 그런것도 아니라서 괜찮은거같아요
1,리뷰,1 했는데 딱 맞네요 어깨나 팔 길이나
1,리뷰,사이즈를 넉넉하게샀더니 큰거 몇개 있지만 벨트하구 입구 .. 겨울옷이라 그런지 넉넉하게입어도 예뻐요 항상 감사합니다
1,리뷰,팔뚝 살도 많은데 2사이즈 잘 맞습니당
1,리뷰,사이즈도 너무 헐렁거리거나 조이지도 않고 딱 맞아서 좋은것 같아요
1,리뷰,사이즈가 어중간해서 조금 크게 샀더니 너무 품이 크네요ㅜ
1,리뷰,한사이즈 작게살껄 그랫네요ㅜ
1,리뷰,사이즈미스랑 리본빼고는 다 괜찮았어요ㅎ
1,리뷰,옷의 길이도 길지않아서 좋았구요
1,리뷰,사이즈도 좀 많이 크네요
1,리뷰,3을 살까 4를 살까 고민했는데 4 사길 잘한고 같아용 품은 넉넉한뎅 길이가 3했으면 좀 올라갔을듯 ㅠㅠㅎㅎ 그래도 예뻐용 리본도 귀엽고 리본 없으면 또 없는데로 예뻐용 ㅎㅎ
1,리뷰,몸무게가 거의 2자리 끝자락이라 맞는 옷 찾는게 힘든데 핫핑은 사이즈가 많아서 좋아용 ㅎㅎ
1,리뷰,낙낙하게 편하게 잘 맞아용
1,리뷰,사이즈도 좋고 귀엽고 ㅋㅋㅋㅋ
1,리뷰,그런데 제가 가슴이나 살이 없는 편이 아닌데도 옷이 저한텐 좀 커서ㅠㅠ 외투 없이 이 옷만 입으면 몸매가 통짜인 것처럼 보이더라고요..
1,리뷰,치마에 넣어서 외투랑 같이 입어야 할 것 같아요.
1,리뷰,아 그리고 저는 2 사이즈를 시켰는데 옷에 보니 3이라고 써있던데 원래 그런 건가요..ㅠㅠ?
1,리뷰,* 사이즈는 낙낙해서 오버핏으로 입으면 될것 같습니당
1,리뷰,빅사이즈 분들은 거의 다 가슴도 크니까 올라오는 길이 생각해서 조금만 더 길게 빼주셨으면 지금보다 더 편하게 입을 것 같아용 !
1,리뷰,길이도 적당하고 리본이 묶어야하는 ㅋㅋㅋ리본 잘 못 묶으면 ㅋㅋㅋㅋ그래도 체크도 너무 이쁜체크고해서 인생템이예요
1,리뷰,이건 넉넉하게 입어도 되고 치마나 바지 속에 넣고 살짝 빼입어도 되서 살짝 통통하신분들은 3사이즈사서 넉넉하게 입어도 예쁜것 같아요~^^
1,리뷰,3사이즈 시켰는데 딱 맞더라구요ㅎ
1,리뷰,너무 너무 예뻐요 길이도 적당하고 색상도 가을분위기 나니 좋아요
1,리뷰,좀 커요ㅡㅜ 작을줄알고 2시켰는데 1시켜도됫을거같아요.
1,리뷰,생각보다 사이즈 크고 예뻐요 생각보다 두꺼워서 너무 더울땐 못 입을거 같아요.
1,리뷰,적당할 길이감에 리본도있어서 귀여움ㅠㅠ
1,리뷰,사이즈 넉넉하고 소재는 조금 빳빳한 느낌? 이에요
1,리뷰,사이즈 엄청 적당하구 옙버용
1,리뷰,사이즈 잘맞고 색감도 마음에 들어서 재구매했어요
1,리뷰,제일 작은사이즈로 시켰는데도 마른편이라 옷이 조금 커보이는감이있긴 하지만 나름 핏이 예뻐요
1,리뷰,깔끔하고 넉넉한 핏입니다.
1,리뷰,사이즈가 완전 널널해서 예쁘게 입을 수 있어요!
1,리뷰,안에 넣어서 입어도 예쁘고 재질도 잘 안꾸겨지는 재질입니다 ㅎㅎ
1,리뷰,생각보가 커서 놀랬오요~~
1,리뷰,저는 3사이즈를 시킬까하다가 4사이즈를 시켰는데 옷이 크더라구요.
1,리뷰,다음번에 1사이즈 작은거 시킬려구요
1,리뷰,1살 걸 그랬나 싶기도 한데 그냥 넉넉하게 입고 있어요
1,리뷰,품은 큰데 어깨는 맞아서요
1,리뷰,아우터 안에 입기도 좋고 밑에 검은색 바지나 치마에도 잘어울려요
1,리뷰,화면하고 색상이 다르고 길이가 짧은 편이예요.
1,리뷰,1살 걸 그랬나 싶기도 한데 그냥 넉넉하게 입고 있어요
1,리뷰,품은 큰데 어깨는 맞아서요
1,리뷰,아우터 안에 입기도 좋고 밑에 검은색 바지나 치마에도 잘어울려요
1,리뷰,화면하고 색상이 다르고 길이가 짧은 편이예요.
1,리뷰,군더더기 없는 딱 적당한 사이즈 언니 사줬는데 잘 입고 다녀용~!! 가을에 입기 좋은 스타일이에용
1,리뷰,사이즈도 진짜 넉넉하고 편하게 입을 수 있을 것 같아요!
1,리뷰,사이즈 넉넉해서 가슴도 벌어지지않고 좋아요!
1,리뷰,옷을 넉넉히 입는걸 좋아하고 상의 95정도입는데
1,리뷰,작을까봐 걱정했는데 넉넉하네요
1,리뷰,길이는 약간짧은것같아요
1,리뷰,한사이즈작게 구애할걸그랫어요
1,리뷰,겨울에 입기에도 두께도 있고 사이즈도 넉넉해유
1,리뷰,사이즈를 좀 크게 시켰는데도 아무래도 가슴부분이 조금 타이트하긴 하네요ㅠㅠ
1,리뷰,널널한 사이즈인만큼 아주 편안하게 잘맞아요
1,리뷰,컬러도 화면 그대로이고 팔부분도 넉넉해서 좋은데 리본이 좀 따로 노는거 같은...
1,리뷰,조굼 사이즈 작게사도 나쁘지않울것 같습닏ㅜㅇ....
1,리뷰,길이감이 짧은감이 있지만 디자인자체는 마음에 들어요
1,리뷰,재질도 너무좋고 사이즈도 좋습니다 ^^ !!
1,리뷰,저 무조건 제일 큰 사이즈로 주문하는데 이거 진짜 커요...
1,리뷰,제가 가슴이 커서 한치수 크게 샀는데 핏도 이쁘고 완전 만족해요.
1,리뷰,긴팔인데 얇진 않고 조금 답답하게 두꺼워요. 목부분이 조금 커요 ㅠㅠ
1,리뷰,커요 근데 옷은 굉장히 귀여워요 다들이쁘데요 원단도 맘에들고 옷을 5개샀는데..
1,리뷰,커서그런가 허리가 일자라안이뻐요 수선집가서 허리좀 줄여서입으면 너이쁠거같아요
1,리뷰,핫핑은 넉넉한 사이즈로 넘 좋아여
1,리뷰,한사이즈 큰것사고싶었네요
1,리뷰,살짝. 여유는 있지만. 넉넉한게 좋으시면. 3사이즈가. 편할것 같아요 ~~~
1,리뷰,먼저 온 셔츠도 3사이즈로 시켰는데 크길래 배송 오전에 2사이즈로 변경 해서 받았는데 잘 변경한거 같아요
1,리뷰,정말 잘 맞아요
1,리뷰,셔츠사면 가슴쪽이 벌어질까 고민이었는데 잘 맞아서 좋아~^-^
1,리뷰,사이즈도 적당하고 그리고 두께도 딱 좋네요
1,리뷰,처음에 3샀는데 너무커서 2로샀구요
1,리뷰,2는 조금 사이즈 애매하긴한데...
1,리뷰,사실 걱정이 많았는데 되게 잘 맞고 이뻐요 근데 조금 두툼해서 지금 계절에 잘맞아요
1,리뷰,생각보다 품이 넉넉한데 편안합니다.
1,리뷰,다만 리본은 빅사이즈에 비해 너무 작아서
1,리뷰,품에 비해 기장이 짧아요
1,리뷰,다른셔츠에 비해 기장이 아쉽네요 품은 크고 기장이 짧아 바지에 넣어입으면 그나마 나은데ㅠ
1,리뷰,사이즈를 제일 큰거 시켰더니 생각보다 컸지만 그래도 이쁜거같아용!!
1,리뷰,그래도 길이감도 사이즈도 핏도 예쁘게 잘 빠졌어요.
1,리뷰,2는 딱 맞아서 3으로 교환했는데 3은 또 팔이 길어서 .. 약간 아우터로 입어도 될것 같고..
1,리뷰,품에 비해 기장이 짧아요
1,리뷰,다른셔츠에 비해 기장이 아쉽네요 품은 크고 기장이 짧아 바지에 넣어입으면 그나마 나은데ㅠ
1,리뷰,사이즈를 제일 큰거 시켰더니 생각보다 컸지만 그래도 이쁜거같아용!!
1,리뷰,그래도 길이감도 사이즈도 핏도 예쁘게 잘 빠졌어요.
1,리뷰,2는 딱 맞아서 3으로 교환했는데 3은 또 팔이 길어서 .. 약간 아우터로 입어도 될것 같고..
1,리뷰,사이즈는 넉넉하고 약간 길이 짧은듯하지만 엉덩이를 살짝 가리는 길이라서 아주 짧지는 않아요 ~
1,리뷰,상의 77~88입는데 4사이즈는
1,리뷰,많이 커요
1,리뷰,큰사이즈 샀더니
1,리뷰,이옷은 정사이즈로 사야겠어요
1,리뷰,제가 88사이즈인데 정장에 받쳐입으려고 2사이즈샀는데 넉넉하진않아도 잘맞네요^^
1,리뷰,근데 제 키가 커서 그런지 셔츠 기장이 좀 짧은듯 하지만
1,리뷰,그래도 치마나 청바지 안에 넣어서 입으면 되니
1,리뷰,이뻐여 길이도적당하고 맘에듭니댜
1,리뷰,폼이 많이 넉넉해서 한두치수 작은걸로 하는게 좋을것 같아요~
1,리뷰,사진처럼 예쁘고 사이즈도 잘 맞아요!
1,리뷰,제가 요즘 살이 빠졋는지 핫핑옷들 3사이즈 입던 사람인데 이번에 구매한 3사이즈들은 다 조금씩 크네요ㅎ
1,리뷰,사이즈는 좋은데 재질도 그렇고 그래요
1,리뷰,입으려니까 좀 커서
1,리뷰,작은 사이즈로 다시 주문하려구요!!
1,리뷰,사이즈미스요 옷예쁘고 재질좋고 다좋은데 사이즈가 진짜 엄청나게 커요.
1,리뷰,한사이즈 작게 입으셔도 될거같아요
1,리뷰,원단이 도톰하고 사이즈는 짧아요~
1,리뷰,사이즈는 기존 2사이즈 블라우스에 비해 작아요~
1,리뷰,교복사이즈로 생각하시면 될거같아여 제가 상체를 엠입고 77입는데 딱 보기좋게 입기 좋은거같아요
1,리뷰,팔뚝살이 많으신분들은 한사이즈 크게 입길 추천
1,리뷰,사이즈 고르실때 상세사이즈 잘 보고 구매하셔야할듯 그래도 가을에 입기 너무예뻐요
1,리뷰,사이즈미스입니다
1,리뷰,옷은 예쁜데 겁나겁나커요
1,리뷰,"걍입을거면 사이즈 좀더작게, 아니면 자켓으로도 가능!"
1,리뷰,가슴부분이 벌어질까봐 넉넉하게 제일 큰 걸로 주문했더니 좀 크네요...
1,리뷰,사이즈도 낙낙하니 편하고 만족스러워요
1,리뷰,셔츠라 안맞으면 어떡하지 걱정 많이 했는데 잘 맞아서 다행이예요 치마랑 같이 입으면 이쁠것같아요
1,리뷰,사이즈가 생각보다 커서 놀랐어요...
1,리뷰,1사이즈 살걸 그랬나 싶기두 하구 그래도 너무 예뻐요
1,리뷰,이뻐요 너무 사이즈 크게 사서 아빠 셔츠 입은거
1,리뷰,"품이랑 기장도 넉넉하구, 리본 묶어서 입으면 더 예쁠 것 같아요."
1,리뷰,"어깨가 쫌 넓은 편인데, 사이즈가 딱 맞아서 좋아요!!"
1,리뷰,제가 운동하고 빼서 82인데 저한테는 3이 넉넉했어요
1,리뷰,생각보다 사이즈가 널널하게 나와서
1,리뷰,한 사이즈 적게 주문할걸 그랬어용ㅠㅠ
1,리뷰,사이즈는 전체적으로 넉넉하네요
1,리뷰,사이즈도 딱 맞고 리본이 포인트!
1,리뷰,소매가 애매하게 짧아서 저렴한 옷인가 싶은 느낌이 들어요. (팔 길이 말고 소매요) 옷은 예쁩니다.
1,리뷰,2사이즈 품절이라 3사이즈 샀는데 역시 크네요...
1,리뷰,아주아주 만족하니 고민하시는 분들 사이즈 잘 참고하여 구매를 서두르시는 것 추천합니당 ㅎㅎ
1,리뷰,넉넉하면서도 부해보이지 않아서 좋습니다
1,리뷰,까만 스커트에 넣어입으니 딱이였어요
1,리뷰,청바지 검정바지 치마 다 잘어울리고 너무너무 예뻐요 사이즈도 살짝 넉넉하게 잘 맞네요
1,리뷰,이뻐요 색깔도 디자인도 이쁘고 사이즈도 잘맞아요.
1,리뷰,체크 블라우스 중에서 정말 모두가 평소에 잘 입을 수 있을거 같은 비주얼이며 포인트 주기 좋은 옷이고 입었을 때 잘 맞아서 좋았어요
1,리뷰,넉넉하면서도 부해보이지 않아서 좋습니다
1,리뷰,까만 스커트에 넣어입으니 딱이였어요
1,리뷰,청바지 검정바지 치마 다 잘어울리고 너무너무 예뻐요 사이즈도 살짝 넉넉하게 잘 맞네요
1,리뷰,이뻐요 색깔도 디자인도 이쁘고 사이즈도 잘맞아요.
1,리뷰,체크 블라우스 중에서 정말 모두가 평소에 잘 입을 수 있을거 같은 비주얼이며 포인트 주기 좋은 옷이고 입었을 때 잘 맞아서 좋았어요
1,리뷰,사진과동일하고 어깨와 팔이 넉넉해요
1,리뷰,저는 상의 88사이즈입는데
1,리뷰,이번에 브라운2시켰는데 작지않고 잘맞아요~
1,리뷰,사이즈 3으로 교환해서 너무 잘맞게 이쁘게 입고있답니다
1,리뷰,크기도 넉넉하고 두께도 얇지 않아서 좋아요
1,리뷰,174cm 덩치 큰 편인데 3 잘 맞아요~~
1,리뷰,넣어입어도 이쁘고 리본이랑도 찰떡이네요ㅎㅎ
1,리뷰,진짜 너무 귀여워요...... 좀 넉넉한 폼으로 제작되었어요
1,리뷰,사이즈를 잘못 주문해서 완전 어벙한 핏이 나와 슬퍼했는데 크면 큰대로 캐주얼하게 입을 수 있어요.
1,리뷰,상의 기장도 안짧고 만족해요!
1,리뷰,사이즈도 넉넉해서 좋구
1,리뷰,그리고 제가 가슴사이즈가 D90인데도 진짜 넉넉해요
1,리뷰,엄청 넉넉하고 평소 사이즈가 100인 분들도 3사이즈 입어도 괜찮을 것 같아요.
1,리뷰,"예뻐요, 생각보다 길이가 짧아서ㅜㅜ"
1,리뷰,아주 마음에 들고 사이즈도 넉넉합니다 ㅎㅎ
1,리뷰,사이즈 넉넉하고 팔통 가슴둘레 길이까지.. 너무 편하고 무엇보다 큰 사이즈여도 핏이 예뻐요
1,리뷰,77~88입는데 사이즈 괜찮았어요!
1,리뷰,요새 살이 부쩍 많이 쪄서 걱정되서 큰사이즈 구매했는데 한사이즈 적게 구매할걸 그랬나봐요~
1,리뷰,품이나 팔길이는 딱 좋아요!
1,리뷰,사이즈 잘맞고요 66반인데 잘맞습니다
1,리뷰,사이즈 걱정 없이 주문하세요!!
1,리뷰,좀 커서 통이 좀 작았으면 하는 아쉬움이 있지만 귀여워요 ㅎㅎ 가을에 잘입었어요
1,리뷰,상의66-77 정도 입는데 2사이즈 사니깐 딱이에요!
1,리뷰,사이즈 넉넉하게 입을수 있어요
1,리뷰,가슴이 큰편인데 사이즈 맞춰사니 불편한거 전혀 없구요
1,리뷰,사이즈도 넉넉하게 나와서 아주 잘 맞아요ㅎㅎ
1,리뷰,통이 커서 그런지 움직이는데 불편함도 없어요
1,리뷰,163-68 80e 입는데 1사이즈 이쁘게 맞습니다
1,리뷰,2사이즈사려했는데 2사이즈삿으면 어벙할뻔햇어여ㅎㅎ
1,리뷰,길이는 좀 어중간하긴하지만 괜찮아요
1,리뷰,생각보다 옷이 너무커요~~
1,리뷰,가슴떄문에 한사이즈 큰거 주문했는데 가슴쪽은 잘 맞아요 ㅎㅎ
1,리뷰,사이즈도 잘 맞고 데일리로 입기에도 좋아요
1,리뷰,가슴떄문에 한사이즈 큰거 주문했는데 가슴쪽은 잘 맞아요 ㅎㅎ
1,리뷰,사이즈도 잘 맞고 데일리로 입기에도 좋아요
1,리뷰,가격대비 너무 예뻐 버린 마성의 셔츠 큰기대 없이 사버렸는데 낙낙하니 바지에나 치마에나 너무 잘어울려버려서 감당안되버려요
1,리뷰,마음에 들고 사이즈도 맞아서 괜찮아요.
1,리뷰,커요 1사도 될거같아요
1,리뷰,가슴둘레 때문에 77~88 사이로 블라우스를 사는데 2 사이즈 잘 맞구요
1,리뷰,색감도 선명하고 이뻐요ㅎㅎ 가을에 입기 딱 좋고 품도 넉넉하고 소매도 긴편이라 너무 맘에 들어요ㅎㅎㅎ
1,리뷰,사이즈는 큰 편이고 재질도 괜찮은 거 같아요 ㅎㅎㅎㅎ
1,리뷰,ㅎㅎㅎㅎㅎㅎ 사이즈 안맞을까 걱정했는데 전혀 안해도되용
1,리뷰,사이즈 엄청커요!!!
1,리뷰,"옷 사면서 이렇게 큰 적은 처음인데, 지금 입기는 좀 덥지만 쌀쌀할 때 저거 하나만 입고 밑에 스키니나 슬랙스 입고 나가면 예뻐용"
1,리뷰,출근할 때 입으려고 샀는데 넉넉하고 깔끔해요!
1,리뷰,엄청 크지도 않지만 넉넉하게 맞아서 불편하지도 않습니당ㅎㄹ
1,리뷰,밑에 슬랙스입고 입어도 예쁘고 검은치마입어도 예쁠것 같아요
1,리뷰,원래 여기서 2사이즈 사면 옷 다 맞아서 2사이즈 샀는데 조금 작네요 ㅋㅋㅋ
1,리뷰,큐ㅠㅠㅠㅠㅠㅜ 정확히말하면 작다기 보단 길이가 조금 짧은 감이 있는데 교환하기 번거로워서 그냥 입으려구요
1,리뷰,약간 길이가 짧은 것 같지만 맘에 듭니다~
1,리뷰,2사이즈를 사도 될 뻔했어요!
1,리뷰,패턴이 예뻐서 샀는데 티 위에 툭 걸쳐도 괜찮고 하의 안에 넣어 입어도 예뻐요.
1,리뷰,사이즈도 잘 맞고 이쁘게 맞아서 잘 입었어요!!
1,리뷰,사이즈 잘 맞고 색깔은 사진보다 좀 더 노란기가 도는 브라운입니다.
1,리뷰,옷이 존ㄴ내커요..
1,리뷰,저는 이게 아주 딱 맞아서 못 입고 다닐 거 같아서 엄마 드렸어요 ㅎㅎ
1,리뷰,바스트가 커서 타이트 한 것 보다 루즈하게 입는 걸 좋아해서 좀 큰 아이로 주문했는데 생각했던 핏이라 정말 좋아요
1,리뷰,난 왜...4사이즈로 시켰을까....
